id,Lat_Dec,Lon_Dec,NO2uM,NO3uM,NH3uM,R_TEMP,R_Depth,R_Sal,R_DYNHT,R_Nuts,R_Oxy_micromol.Kg,,PO4uM,SiO3uM,TA1.x,Salinity1,Temperature_degC,DIC
965,31.41507,-121.99767,0.01,0.1,0.25,17.97,2,398.9,0.008,0.25,239.5456,,0.31,2.9,2219.94,33.201,17.97,1999.23
966,33.48453,-122.53108,0.049,1,0.35,13.28,94,306.4,0.347,0.35,254.9119,,0.49,3.54,2216.34,33.171,13.29,2020.35
967,33.8221,-118.62953,0.01,0,0,18.31,2,380.3,0.008,0,245.3437,,0.32,2.36,2240.76,33.567,18.31,2006.35
968,33.417,-117.911,0,21.4,0.07,10.68,50,218,0.129,0.07,130.6077,,1.74,21.18,2237.01,33.694,10.69,2161
969,33.82361,-121.84444,0.011,28.03,0.01,8.56,171,165.2,0.418,0.01,106.6027,,2.11,34.87,2259.77,33.989,8.57,2204.99
970,33.48392,-122.53138,0.031,21.5,0.03,10.15,101,211.1,0.274,0.03,139.3033,,1.74,22.26,2237.07,33.685,10.16,2158.56
971,32.65012,-119.4764,0.087,1.71,0.34,14.21,50,313.8,0.168,0.34,250.1407,,0.52,2.73,2227.67,33.279,14.22,2027.24
972,32.986666,-120.351666,0.01,0.1,0.04,16.94,1,344.2,0.003,0.04,261.9928,,0.27,0.4,2253.43,33.6243,16.94,1980.82
973,32.84348,-117.53017,0,33.3,0.07,7.73,323,138.5,0.629,0.07,39.14835,,2.75,52.63,2296.5,34.233,7.76,2269.12
974,33.821666,-118.628333,0,35,0.03,7.65,319,134.9,0.579,0.03,33.92751,,2.74,53.8,2293.81,34.2552,7.68,2283.93
975,34.31628,-120.80113,0.02,31.1,0.02,8.45,232,153.5,0.451,0.02,61.7778,,2.46,42.09,2274.44,34.14,8.47,2241.43
976,32.81952,-123.90973,0.255,2.97,0.07,13.27,96,311.7,0.328,0.07,243.5956,,0.59,4.13,2212.7,33.075,13.28,2027.55
977,31.415,-122.016667,0,35.5,0,7.34,322,136.8,0.705,0,42.62783,,2.72,55.6,2288.14,34.1758,7.37,2272.35
978,33.41782,-117.90867,0,27.7,0,9.61,171,168.2,0.375,0,68.7496,,2.32,35.1,2272.43,34.172,9.63,2227.32
979,32.415,-119.961667,0.12,17.2,0,10.79,101,229.3,0.269,0,179.3866,,1.44,17.5,2233.01,33.5843,10.8,2125.81
980,33.143333,-123.226667,0,38.6,0,1.25,3557,44.9,2.699,0,125.5802,,2.71,175.2,2430.58,34.669,1.52,2350.18
981,33.421667,-117.915,0,0,0,18.33,2,392.2,0.008,0,261.2489,,0.24,0.5,2236.91,33.413,18.33,1988.26
982,32.848333,-117.531667,0,0.1,0.06,15.79,2,333.7,0.007,0.06,255.4262,,0.36,1.9,2233.46,33.4276,15.79,2010.67
983,32.82037,-123.9004,0,25.5,0.14,8.79,171,172.9,0.45,0.14,130.1089,,1.96,29.6,2254.73,33.962,8.81,2181.99
984,32.81403,-123.90517,0.007,0,0.01,16.25,30,367,0.113,0.01,248.5343,,0.34,1.71,2219.13,33.123,16.25,1997.22
985,32.92,-118.935,0.06,19.2,0,10.75,50,229.7,0.13,0,163.7148,,1.61,18.8,2229.91,33.5497,10.76,2134.33
986,34.316667,-120.811667,0,34.6,0,7.54,321,140.8,0.646,0,48.28447,,2.67,52.3,2280.9,34.155,7.57,2265.3
987,34.2324,-120.97948,0.01,40,0,5.96,517,111.4,0.833,0,12.61075,,3.14,84.97,2324.1,34.299,6,2318.46
988,32.41982,-119.9655,0.03,27.9,0.12,8.58,171,166.5,0.39,0.12,107.9094,,2.1,34.04,2257.7,33.969,8.59,2202.09
989,34.316666,-120.803333,0.04,23.3,0.01,10.05,101,197.9,0.247,0.01,120.1331,,1.93,26,2245.97,33.8402,10.06,2176.27
990,31.428333,-121.993333,0.02,0,0.15,14.21,46,311.2,0.145,0.15,259.7219,,0.32,2.8,2224.01,33.3108,14.22,2013.69
991,33.48223,-122.53563,0.064,1.3,0.14,15.16,30,327,0.102,0.14,261.5081,,0.45,1.83,2227.45,33.353,15.16,2016.1
992,32.84772,-117.53193,0.362,9.3,0.12,12.5,50,270.7,0.159,0.12,205.6001,,0.95,8.48,2226.68,33.417,12.51,2079.26
993,31.991666,-122.393333,0,40.5,0,5.5,502,112.3,0.901,0,20.43858,,3.14,82.3,2313.29,34.202,5.54,2315.04
994,34.16203,-121.15758,0.181,10.3,1.12,11.8,50,249.4,0.143,1.12,211.6524,,1.12,11.29,2232.42,33.533,11.81,2092.23
995,34.276667,-120.028333,0.01,34.2,0,7.66,322,138.9,0.516,0,33.49391,,2.85,58,2290.12,34.2049,7.69,2279.58
996,32.986666,-120.351666,0,29.6,0,8.88,168,159.3,0.356,0,68.30869,,2.37,38.5,2274.31,34.1287,8.9,2232.42
997,32.843333,-117.533333,0.15,22.6,0.15,10.53,50,211.9,0.129,0.15,113.1864,,1.87,22.6,2241.53,33.7414,10.54,2175.92
998,32.41752,-119.96252,0,35.7,0,7.13,322,137.1,0.676,0,49.10897,,2.79,55.78,2280.67,34.128,7.16,2266.12
999,32.413333,-119.966667,0,36.6,0,7.18,322,126.6,0.607,0,22.18156,,2.91,62.2,2300.01,34.276,7.21,2291.44
1000,33.82253,-118.62812,0.306,9.2,0.49,12.06,50,266,0.172,0.49,216.9152,,0.96,8.82,2224.74,33.377,12.07,2079.68
1001,33.82407,-118.62738,0.005,0,0,16.28,30,350.4,0.108,0,249.364,,0.34,2.2,2230.5,33.351,16.28,2006.6
1002,32.84348,-117.53017,0.01,21.1,0.05,10.55,101,211.2,0.264,0.05,122.3258,,1.82,22.43,2241,33.773,10.56,2167.18
1003,33.82361,-121.84444,0.01,0,0.03,16.03,2,351.6,0.007,0.03,253.2932,,0.33,1.8,2225.8,33.258,16.03,2003.49
1004,31.4145,-121.99232,0.01,0,0.14,14.29,2,325.2,0.007,0.14,259.3265,,0.34,2.75,2217.84,33.124,14.3,2004.13
1005,32.84762,-117.53343,0.016,0.1,0.17,14.38,30,307.9,0.121,0.17,281.0663,,0.37,4.4,2231.25,33.393,14.39,2013.01
1006,33.42,-117.901667,0.04,12.4,0.03,12.08,50,265.2,0.15,0.03,181.6325,,1.2,11.2,2222.1,33.3859,12.09,2099.73
1007,31.4183,-121.9898,0.004,29.5,0.07,8.15,231,157.3,0.58,0.07,93.97572,,2.27,38.72,2265.03,34.027,8.17,2218.9
1008,32.843333,-117.531667,0,0,0.02,18.54,2,395.2,0.008,0.02,244.247,,0.28,0.8,2234.03,33.431,18.54,2005.25
1009,33.82,-118.626667,0.18,3.6,0.44,15.23,2,320.3,0.006,0.44,260.6209,,0.53,3.9,2236.1,33.46,15.23,2035.9
1010,34.275,-120.025,0.07,29.9,0.08,9.04,171,159.8,0.315,0.08,63.08789,,2.42,38.5,2285.09,34.1581,9.06,2237.35
1011,34.315,-120.813333,0,31,0,8.74,230,155.1,0.469,0,58.73356,,2.46,40.9,2276.56,34.178,8.76,2244.14
1012,32.8451,-117.53172,0.006,37.6,0.34,6.67,518,120.9,0.974,0.34,16.52591,,3.06,69.8,2309.47,34.302,6.72,2305.58
1013,33.1494,-123.22062,0.014,40.9,0.11,5.57,519,116.5,1.01,0.11,23.91833,,3.13,79.69,2308.62,34.163,5.62,2309.03
1014,32.81952,-123.90973,0.014,26.94,0,8.27,233,164.3,0.616,0,128.7907,,2.02,34,2260.66,33.959,8.29,2191.67
1015,34.14528,-120.68388,0.29,12.7,0,12.1,50,253.5,0.144,0,190.3209,,1.25,11.39,2232.62,33.544,12.1,2101.94
1016,31.41432,-121.99767,0,37.6,0.12,6.48,446,122.8,0.902,0.12,23.91989,,2.94,67.74,2302.12,34.222,6.52,2296.42
1017,33.823333,-118.63,0.09,1.2,0.06,16,2,339,0.007,0.06,266.3377,,0.41,4.2,2235.87,33.419,16,2015.031276
1018,30.4175,-124.00067,0.012,0,0.07,16.2,25,345.3,0.086,0.07,244.992,,0.29,1.87,2233.66,33.404,16.2,2011.71
1019,34.32,-120.79787,0.05,27,0.04,9.5,102,182.2,0.214,0.04,98.78904,,2.15,30.27,2256.43,33.92,9.51,2198.64
1020,33.42117,-117.9052,0.01,0.06,0.15,18.2,25,389.4,0.103,0.15,250.772,,0.31,1.98,2217.78,33.419,18.2,2001.32
1021,32.64837,-119.48527,0.023,35.8,0.02,7.17,329,133.4,0.597,0.02,37.84156,,2.89,56.66,2288.62,34.182,7.2,2276.25
1022,33.491667,-122.533333,0,37.3,0,6.8,321,132.1,0.613,0,41.321,,2.81,60.3,2285.97,34.1282,6.83,2275.63
1023,32.41967,-119.95228,0.14,2,0.09,13.32,30,280.5,0.084,0.09,255.2846,,0.48,3.26,2237.48,33.516,13.33,2033.05
1024,34.3165,-120.8009,0.055,18.41,0.07,10.55,100,225.1,0.289,0.07,157.174,,1.57,19.34,2231.99,33.584,10.56,2137.57
1025,32.84588,-117.53122,0.041,32,0.25,8.35,323,145.4,0.628,0.25,40.89098,,2.65,47.65,2286.05,34.241,8.39,2261.69
1026,33.1494,-123.22062,0.071,7.1,0.02,11.22,100,274.5,0.345,0.02,239.1473,,0.81,6.16,2208.04,33.073,11.23,2047.25
1027,32.8483,-117.52998,0.03,25.4,0.02,9.56,171,186.2,0.462,0.02,109.6716,,2.06,28.41,2252.08,33.911,9.57,2188.41
1028,32.64837,-119.48527,0.156,5.8,1.01,14.25,30,286.1,0.1,1.01,231.3376,,0.91,5.12,2242.67,33.655,14.25,2066.54
1029,32.991667,-120.34,0.12,2.6,0.38,14.65,3,328.1,0.01,0.38,259.77,,0.56,5.2,2221.15,33.1823,14.65,2026.85
1030,34.271667,-120.023333,0.17,1.3,0.04,14.37,2,311.5,0.006,0.04,254.9323,,0.44,3.7,2227.41,33.3352,14.37,2015.1
1031,32.65133,-119.48202,0.078,23.17,0,9.19,101,193.7,0.273,0,145.51,,1.8,24.66,2238.31,33.711,9.2,2166.71
1032,32.41797,-119.9588,0.197,6.2,1.18,13.8,17,277.8,0.054,1.18,234.8041,,0.83,4.52,2244.2,33.638,13.8,2072.53
1033,34.14528,-120.68388,0.07,21.2,0,10.14,101,211.3,0.261,0,139.3036,,1.78,21.51,2236.21,33.682,10.15,2158.39
1034,33.48412,-122.53382,0.016,24.07,0.01,8.98,171,189.3,0.521,0.01,144.17,,1.86,26.18,2240.33,33.757,9,2169.94
1035,33.8221,-118.62953,0.02,25.7,0,9.56,171,186.4,0.444,0,109.6284,,2.08,28.91,2253.55,33.91,9.58,2190.73
1036,33.485,-122.541667,0,31.1,0,8.37,231,154.4,0.556,0,70.47987,,2.36,41.2,2272.7,34.112,8.39,2234.5
1037,32.41513,-119.96142,0.382,8.4,0.32,12.22,96,271.8,0.337,0.32,212.1338,,0.96,9.15,2226.56,33.35,12.23,2072.24
1038,33.823333,-118.63,0.01,0.1,0.02,14.03,1,302.6,0.003,0.02,280.1825,,0.37,2.6,2230.69,33.3613,14.03,2002.07
1039,33.82297,-118.62882,0.011,24.72,0,10.08,171,191.5,0.426,0,101.27,,2.04,27.3,2254.67,33.957,10.1,2193.93
1040,32.84,-117.538333,0,28.8,0.18,8.83,231,161.4,0.518,0.18,83.10237,,2.27,37.3,2268.6,34.111,8.85,2220.8
1041,34.315,-120.798333,0,34.2,0,8.11,322,141.1,0.567,0,32.62458,,2.81,51.2,2290.01,34.2626,8.14,2271.5961
1042,32.41787,-119.9594,0.327,3.85,0.75,13.41,50,300.3,0.182,0.75,244.56,,0.67,3.21,2225.32,33.246,13.41,2044.92
1043,33.42067,-117.90133,0.011,31.4,0.03,8.25,322,145.1,0.667,0.03,43.06595,,2.61,46.5,2286.03,34.236,8.29,2261.3
1044,33.48168,-122.534,0.01,0,0,16.49,30,366.3,0.116,0,252.7182,,0.3,2.46,2218.44,33.2,16.49,1998.33
1045,32.84228,-117.53622,0.092,11.89,0.01,11.41,50,258.4,0.169,0.01,203.3967,,1.14,10.9,2221.58,33.314,11.42,2087.58
1046,32.84663,-117.5315,0.01,37.3,0,6.68,443,124.6,0.843,0,23.48537,,2.94,65.72,2302.92,34.231,6.72,2293.04
1047,32.418333,-119.958333,0.26,0.9,0.13,13.57,51,309.8,0.185,0.13,251.874,,0.4,1.9,2216.6,33.16,13.58,2019.4
1048,34.66333,-121.0434,0.02,0,0,14.94,2,304.6,0.006,0,287.5955,,0.28,0.62,2245.99,33.568,14.94,1995.84
1049,33.41783,-117.90288,0.101,11.5,0.12,11.49,50,251.2,0.157,0.12,212.0918,,1.08,9.25,2224.45,33.427,11.5,2085.4
1050,33.418333,-117.901667,0,0,0.06,15.64,20,330.5,0.066,0.06,248.8785,,0.36,2.3,2236.07,33.436,15.64,2009.2
1051,32.65068,-119.4804,0.01,35.5,0,7.21,322,133.6,0.635,0,37.84167,,2.76,57.04,2289.05,34.183,7.24,2274.22
1052,32.84663,-117.5315,0.02,27.9,0,9.39,232,164.5,0.541,0,63.08979,,2.37,35.99,2274.94,34.188,9.42,2230.13
1053,33.14857,-123.2225,0.024,30.78,0.17,8.23,234,152.6,0.576,0.17,73.08866,,2.54,41.99,2274.04,34.112,8.26,2235.02
1054,34.32035,-120.79869,0.278,12.2,0.11,11.55,50,249.9,0.163,0.11,199.4594,,1.16,11.67,2227.92,33.469,11.56,2097.91
1055,33.49017,-122.543,0,39.9,0.02,5.64,519,111.9,0.903,0.02,15.22001,,3.22,81.22,2315.83,34.223,5.68,2317.22
1056,34.321666,-120.811666,0,36.9,0,6.81,516,123.1,0.85,0,20.44049,,3.06,67.7,2307.26,34.294,6.86,2303.55
1057,31.985,-122.403333,0,0,0.04,16.48,25,369.4,0.093,0.04,252.4654,,0.34,2.6,2223.48,33.1493,16.48,1998.91
1058,33.821666,-118.628333,0.16,15.1,0.04,11.32,48,245.2,0.159,0.04,183.7729,,1.29,13.6,2227.77,33.4725,11.33,2113.23
1059,32.6524,-119.4811,0.009,28.9,0.11,7.96,231,154.6,0.517,0.11,97.88879,,2.25,40.1,2265.67,34.026,7.99,2219.78
1060,31.41,-121.991667,0,31.3,0,8.38,231,157.1,0.543,0,77.00787,,2.4,40.8,2269.44,34.0778,8.4,2229.796884
1061,34.31638,-120.80213,0.157,9.08,0.02,12.35,30,267,0.106,0.02,215.34,,0.99,9.79,2228.97,33.43,12.36,2080.92
1062,34.15047,-121.14983,0.012,0.07,0.07,16.85,30,355,0.108,0.07,248.9397,,0.33,0.45,2237.61,33.465,16.85,2004.93
1063,33.48258,-122.53307,0.012,0,0,15.23,30,359.8,0.111,0,254.62,,0.35,1.7,2208.83,32.93,15.24,1993.4
1064,33.82,-118.64,0,25.3,0,9.73,171,189.6,0.446,0,113.1575,,1.95,27.1,2247.09,33.8964,9.75,2183.76
1065,31.41567,-121.9852,0.012,23.7,0,8.98,171,189.2,0.5,0,151.8916,,1.8,25.67,2238.25,33.739,9,2163.75
1066,34.31327,-120.79398,0.031,20.44,0.01,9.52,101,213.2,0.266,0.01,167.1679,,1.66,20.24,2227.74,33.521,9.53,2141.02
1067,31.42703,-121.97902,0.023,11,0.05,10.66,101,256.7,0.32,0.05,231.2645,,1.06,9.42,2212.23,33.181,10.67,2073.11
1068,32.41787,-119.9594,0,39.62,0,6.08,519,112.8,0.915,0,12.56,,3.19,78.4,2320.02,34.344,6.13,2317.52
1069,34.288333,-120.028333,0.01,29.4,0,9.08,170,162.8,0.391,0,63.08985,,2.41,37.8,2268.95,34.126,9.1,2234.94
1070,32.65068,-119.4804,0.01,28.4,0,8.54,171,165.8,0.414,0,102.6873,,2.12,34.48,2255.19,33.971,8.55,2205.22
1071,32.846667,-117.533333,0.06,0.7,0.38,14.15,2,309.5,0.006,0.38,253.62,,0.4,2.2,2223.57,33.2938,14.15,2015.1
1072,33.418333,-117.905,0,22.1,0,10.11,100,210.3,0.283,0,134.0787,,1.78,22.4,2238.6,33.685,10.12,2160.9
1073,33.41787,-117.90668,0,25.8,0.08,9.54,171,180.6,0.457,0.08,100.9618,,2.08,30.09,2254.13,33.973,9.56,2198.27
1074,34.66333,-121.0434,0.26,11,0.06,12.6,51,263.4,0.149,0.06,200.7935,,1.06,9.68,2232.52,33.543,12.6,2101.95
1075,33.48168,-122.534,0,39.6,0.01,6.09,519,114,0.935,0.01,13.21988,,3.24,77.87,2309.83,34.284,6.13,2314.71
1076,33.81555,-121.84499,0.021,32.8,0.01,7.67,231,147.8,0.507,0.01,71.34512,,2.5,45.71,2271.3,34.057,7.7,2241.66
1077,32.848333,-117.53,0,0.1,0.28,15.58,20,339.2,0.084,0.28,286.3882,,0.32,3,2227.38,33.298,15.58,1998.53
1078,32.415,-119.961667,0.07,2.1,0.05,13.64,2,291,0.006,0.05,266.6425,,0.45,5.6,2223.62,33.412,13.64,2024
1079,32.41778,-119.95873,0.006,0,0.04,16.47,30,362.4,0.109,0.04,248.0864,,0.3,1.84,2225.85,33.257,16.48,2001.06
1080,32.646667,-119.491667,0.01,24.1,0.06,9.49,100,194.2,0.248,0.06,129.7042,,1.86,25.7,2244.39,33.7555,9.5,2148.35
1081,34.27143,-120.02587,0.041,24.2,0,9.85,100,193.3,0.272,0,111.4225,,1.98,26.84,2249.09,33.865,9.87,2184.64
1082,32.81493,-123.90738,0.012,0,0.13,19.61,4,430.5,0.017,0.13,231.682,,0.3,2.12,2230.84,33.312,19.61,1999.36
1083,33.82042,-121.84573,0,27.48,0.03,9.34,170,170.8,0.438,0.03,80.93536,,2.28,33.77,2263.59,34.074,9.36,2217.65
1084,32.01,-122.393333,0,0,0.05,14.8,18,323.3,0.058,0.05,254.9619,,0.31,2.2,2226.81,33.2932,14.8,2007.59
1085,34.44932,-120.52307,0.011,0.1,0.1,19.5,2,410.4,0.008,0.1,262.1703,,0.18,0.11,2241.35,33.548,19.5,1983.53
1086,33.418333,-117.908333,0,23.7,0,9.68,101,200.7,0.265,0,137.5479,,1.81,24.5,2237.82,33.7166,9.69,2164.45
1087,33,-120.39,0,26.7,0.11,8.83,169,168.5,0.416,0.11,112.2631,,2.05,32.4,2257.87,33.994,8.85,2264.81
1088,31.41283,-121.99633,0.013,38,0.06,1.27,3553,45.9,3.142,0.06,126.0136,,2.67,169.9,2433.65,34.672,1.54,2350.61
1089,32.84588,-117.53122,0.013,36.9,0.46,6.88,518,124.6,0.888,0.46,18.26612,,2.97,65.76,2306.46,34.287,6.92,2296.82
1090,33.478333,-122.535,0.3,6.9,0.89,11.3,49,277,0.154,0.89,262.2449,,0.85,8.1,2209.21,33.0435,11.31,2049.451847
1091,32.415,-119.95,0,0,0,15,2,320.8,0.006,0,255.8283,,0.35,2.2,2230.83,33.3822,15,2010.16
1092,32.845,-117.536667,0,0,0.05,15.93,19,334.8,0.063,0.05,250.6329,,0.32,1.9,2234.52,33.4718,15.93,2009.91
1093,33.48223,-122.53563,0.015,32.2,0.03,8.31,230,152.6,0.525,0.03,54.81644,,2.51,44,2273.83,34.124,8.33,2249.72
1094,33.97237,-120.5707,0.05,26.8,0,9.48,172,180,0.392,0,88.77612,,2.21,32.35,2258.62,33.993,9.5,2210.16
1095,33.823333,-118.63,0.07,14.3,0.01,11.98,46,255.8,0.132,0.01,180.3086,,1.31,12.8,2226.82,33.487,11.99,2105.98
1096,34.27427,-120.03057,0.027,33.78,0.01,8.13,321,145.9,0.691,0.01,22.18571,,2.83,55.8,2285.9,34.199,8.16,2279.91
1097,32.843333,-117.533333,0.03,0,0.03,18.75,3,389.7,0.012,0.03,265.1674,,0.21,0.7,2241.19,33.5779,18.75,1992.876948
1098,33.418333,-117.905,0,39.2,0,6.27,519,114.2,0.899,0,11.74139,,3.14,75.8,2319.5,34.319,6.32,2316.7
1099,34.32,-120.798333,0.01,29,0,8.89,170,160.8,0.355,0,71.7905,,2.28,37.7,2268.95,34.1107,8.91,2230.58
1100,33.48168,-122.534,0.06,0.2,0.02,12.88,51,305,0.185,0.02,269.3785,,0.38,3.6,2195.88,33.047,12.89,2008.54
1101,34.31912,-120.80587,0.013,38.55,0,6.21,519,118,0.954,0,16.5255,,3.07,76.1,2309.47,34.256,6.25,2309.99
1102,34.49023,-120.92117,0.04,0.2,0,14.25,2,293.3,0.006,0,285.8195,,0.33,0.69,2240.58,33.541,14.25,2002.19
1103,33.41947,-117.90327,0.01,0,0,17.04,12,351.8,0.043,0,250.6772,,0.33,2.24,2244.11,33.56,17.05,2010.2
1104,33.8223,-121.8382,0.012,36.4,0.06,6.86,323,135.1,0.626,0.06,47.41171,,2.76,57.2,2282.7,34.099,6.89,2270.33
1105,32.415,-119.95,0.01,16.7,0,10.67,100,234,0.299,0,179.8308,,1.39,15.7,2225.75,33.4828,10.68,2116.34
1106,33.48258,-122.53307,0.665,1.36,0,14.2,50,323.1,0.181,0,251.0362,,0.49,2.84,2217.35,33.149,14.21,2018.59
1107,32.413333,-119.966667,0,33.4,0,7.99,231,142,0.486,0,45.67565,,2.63,50.3,2283.52,34.202,8.01,2262.51
1108,34.15253,-121.15268,0,38.9,0.09,6.3,519,115.7,0.872,0.09,13.04612,,3.13,75.12,2316.61,34.302,6.35,2311.76
1109,33.48213,-122.53752,0.03,20.3,0,9.71,102,218.5,0.282,0,178.0608,,1.65,19.02,2229.34,33.492,9.72,2136.69
1110,32.846667,-117.533333,0,27.2,0,9.38,171,171.3,0.401,0,89.63878,,2.15,33,2282.22,34.0766,9.4,2225.41
1111,34.3165,-120.8009,0,0.08,0.12,17.38,20,364.5,0.073,0.12,248.0927,,0.35,0.4,2237.37,33.492,17.38,2001.72
1112,31.991666,-122.393333,0.72,3,0.28,12.35,50,309.3,0.177,0.28,261.8959,,0.67,4.7,2201.47,32.854,12.36,2018.54
1113,32.41777,-119.95838,0.019,0.05,0.1,19.05,2,415,0.008,0.1,234.263,,0.32,2.07,2231.33,33.334,19.05,1999.35
1114,33.48223,-122.53563,0.007,39.4,0,6.13,519,114.8,0.906,0,14.35063,,3.09,76.46,2315.19,34.276,6.17,2313.22
1115,34.311667,-120.818333,0.03,31.7,0.11,8.68,172,157.1,0.321,0.11,59.17053,,2.54,44.4,2269.53,34.1165,8.7,2240.81
1116,34.31327,-120.79398,0.109,2.14,0.21,13.57,15,302.7,0.045,0.21,264.4945,,0.5,1.59,2224.49,33.242,13.57,2025.53
1117,33.491667,-122.533333,0,41.5,0,5.57,521,109.4,0.851,0,13.91517,,3.21,84.1,2316.56,34.2485,5.61,2320.2
1118,33.81882,-118.63067,0.018,24.9,0,9.65,171,188.5,0.437,0,113.5912,,1.99,27.66,2250.75,33.903,9.67,2185.04
1119,34.32,-120.80682,0.28,8.2,0.15,11.69,30,258.5,0.083,0.15,235.6282,,0.89,8.84,2224.06,33.386,11.69,2067.92
1120,33.82407,-118.62738,0.008,23.62,0,9.52,171,191.1,0.467,0,129.2623,,1.85,26.08,2247.16,33.842,9.54,2173.75
1121,32.84762,-117.53343,0.055,21.2,0.1,10.55,102,211.3,0.296,0.1,124.0672,,1.8,22.34,2241.16,33.771,10.56,2166.15
1122,33.1494,-123.22062,0.019,0,0.24,18.18,2,407.2,0.008,0.24,241.6598,,0.36,2.84,2217.78,33.146,18.18,2002.3
1123,32.41082,-119.94582,0.013,24.6,0.03,8.9,171,183.9,0.445,0.03,141.4387,,1.82,26.41,2244.53,33.804,8.92,2170.75
1124,32.84617,-117.533,0.023,0,0.18,14.9,40,312.1,0.13,0.18,254.4948,,0.38,2.99,2235.73,33.488,14.91,2020.48
1125,32.92,-118.935,0.01,25.8,0,9.7,102,191.8,0.235,0,110.5504,,2.06,28.6,2244.9,33.8417,9.71,2188.02
1126,33.8221,-118.62953,0.02,29,0,8.9,232,165,0.549,0,83.54028,,2.35,36.59,2266.12,34.074,8.92,2220.23
1127,34.316667,-120.805,0.03,24.4,0,9.67,101,198.6,0.241,0,127.9689,,1.9,25.6,2242.27,33.7466,9.68,2171.46
1128,34.276666,-120.025,0,28,0,6.49,518,121.9,0.791,0,2.609399,,3.22,97.6,2327.99,34.2511,6.54,2336.53
1129,33.47985,-122.53081,0.009,34.89,0,7.18,324,139.7,0.664,0,58.28851,,2.68,54.62,2280.63,34.091,7.21,2261.99
1130,33.41787,-117.90668,0.009,0,0.15,16.51,30,354.1,0.107,0.15,249.8092,,0.34,1.98,2231.99,33.377,16.52,2003.73
1131,34.318333,-120.8,0,29.4,0,9.09,171,166,0.348,0,74.84003,,2.32,36.3,2256.27,34.0835,9.11,2225.33
1132,33.82297,-118.62882,0.015,20.32,0,10.35,101,215.9,0.284,0,145.85,,1.65,19.9,2234.08,33.66,10.36,2152.34
1133,32.41982,-119.9655,0.18,3.8,0.28,13.09,2,274.4,0.006,0.28,261.3696,,0.62,4.81,2236.85,33.497,13.09,2043.19
1134,33.42,-117.901667,0,34,0,7.96,322,141.7,0.635,0,37.40977,,2.74,50.8,2287.95,34.2244,7.99,2269.5
1135,34.275,-120.025,0,0.2,0.14,16.05,2,342.5,0.007,0.14,265.0393,,0.24,0,2232.1,33.387,16.05,1996.4
1136,32.64837,-119.48527,0.029,26.4,0,9.24,100,183.8,0.252,0,114.0229,,2.04,28.19,2247.3,33.857,9.25,2189.12
1137,32.84,-117.538333,0,0.1,0.18,17.98,2,383.5,0.008,0.18,248.1426,,0.3,1.3,2233.1,33.42,17.98,1997.5
1138,31.41,-121.991667,0.02,10.9,0,11.01,100,263.3,0.324,0,224.3116,,1.05,9.3,2211.96,33.1718,11.02,2072.37
1139,34.66333,-121.0434,0.02,26.4,0,9.54,171,180.5,0.396,0,87.90627,,2.14,31.44,2257.65,33.983,9.56,2207.35
1140,31.433333,-121.986667,0,0,0,16.29,51,354.5,0.181,0,245.8853,,0.25,2.1,2224.32,33.3091,16.3,2005.62
1141,31.418333,-122.001667,0,35.5,0,7.11,324,139.1,0.688,0,54.37355,,2.66,55.1,2280.4,34.111,7.14,2261
1142,34.281667,-120.038333,0,30.6,0,8.88,232,160.3,0.492,0,60.47694,,2.45,41,2269.32,34.1305,8.9,2238.02
1143,34.31877,-120.80207,0.02,33.3,0,7.97,323,140.9,0.615,0,34.79935,,2.72,52.24,2289.72,34.236,8,2271.71
1144,33.41787,-117.90668,0.032,14.86,0.06,10.83,101,239.9,0.313,0.06,184.6313,,1.3,13.7,2224,33.441,10.84,2109
1145,31.418333,-121.998333,0,29.6,0,8.15,232,159.3,0.633,0,103.9849,,2.16,37.4,2262.9,34.001,8.17,2210.9
1146,32.41778,-119.95873,0.008,29.27,0.01,7.89,233,156.2,0.527,0.01,107.897,,2.14,39.58,2265.43,34.002,7.92,2211.08
1147,32.65397,-119.48538,0.015,23.09,0.08,9.26,171,193.3,0.503,0.08,145.3692,,1.76,25.06,2240.85,33.743,9.28,2162.69
1148,33.41763,-117.9034,0.011,33.99,0,7.73,324,138,0.615,0,37.40824,,2.79,54.18,2291.18,34.227,7.76,2273.17
1149,33.82042,-121.84573,0,37.32,0.03,6.68,520,123.7,0.934,0.03,19.1358,,3.06,68.15,2305.42,34.264,6.73,2300.28
1150,34.27822,-120.02078,0.018,30.56,0,8.76,171,158.3,0.319,0,59.1711,,2.53,43.06,2271.14,34.122,8.78,2243.81
1151,33.485,-122.541667,0.17,1.9,0.91,14.73,51,319.4,0.185,0.91,241.4389,,0.46,2.2,2230.3,33.348,14.74,2028.7
1152,33.827,-118.63057,0.012,0.06,0.23,19.66,2,410.5,0.008,0.23,233.3798,,0.31,1.67,2245.27,33.593,19.66,2001.98
1153,32.84617,-117.533,0.227,2.3,0.16,13.87,50,297.2,0.161,0.16,234.8483,,0.58,4.58,2229.34,33.403,13.87,2046.13
1154,31.41,-121.991667,0,40.6,0,5.64,518,113.8,0.978,0,22.17827,,3.08,80.2,2311.96,34.2041,5.68,2308.93
1155,33.485,-122.541667,0,41,0,5.6,519,112,0.927,0,17.39442,,3.1,81.7,2319.5,34.23,5.64,2314.7
